name,comment,time,image
Andy Chong,"Yeah it’s stupid, even driver also have to top up first before getting any job and rm 10 has to sit there as deposit Yeah it’s stupid, even driver also have to top up first before getting any job and rm 10 has to sit there as deposit Yeah it’s stupid, even driver also have to top up first before getting any job and rm 10 has to sit there as deposit · Like · ·",1531808365,
Mahmood Zuhdi,"Rilex, growing needs time. Hopefully later we can use it to buy nasi lemak and pisang goreng Rilex, growing needs time. Hopefully later we can use it to buy nasi lemak and pisang goreng Rilex, growing needs time. Hopefully later we can use it to buy nasi lemak and pisang goreng · Like · ·",1534954473,
,,,
Chef Riichi Himura,"Dear grab.. Please be fair to driver. We use own phone, own internet plan cost more then rm60 a month,  own petrol, own wear n tear,  own maintenance and many more.  20-25% deduction is too much. What can you do for us to lessen our cost as we are driving for you?? Dear grab.. Please be fair to driver. We use own phone, own internet plan cost more then rm60 a month,  own petrol, own wear n tear,  own maintenance and many more.  20-25% deduction is too much. What can you do for us to lessen our cost as we are driving for you?? Dear grab.. Please be fair to driver. We use own phone, own internet plan cost more then rm60 a month,  own petrol, own wear n tear,  own maintenance and many more.  20-25% deduction is too much. What can you do for us to lessen our cost as we are driving for you?? 4 4  4 · Like · ·",1531307595,
Grab,"Author  Hi Riichi, thank you for reaching out to Grab. We do understand your predicament and will have this communicated accordingly for careful consideration on the feedback you had provided to us. Hi Riichi, thank you for reaching out to Grab. We do understand your predicament and will have this communicated accordingly for careful consideration on the feedback you had provided to us. Hi Riichi, thank you for reaching out to Grab. We do understand your predicament and will have this communicated accordingly for careful consideration on the feedback you had provided to us. · Like · · ·",1531316679,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Chef Riichi Himura,Grab thank you madam. Grab thank you madam. thank you madam. · Like · ·,1531319258,
,,,
Amar Nor Azman,"Grab salah satu company yang lebihkan rider, driver kau buat tak tau je mcm anjing, suka suspend org suka2 kau. Baruaaaa Grab salah satu company yang lebihkan rider, driver kau buat tak tau je mcm anjing, suka suspend org suka2 kau. Baruaaaa Grab salah satu company yang lebihkan rider, driver kau buat tak tau je mcm anjing, suka suspend org suka2 kau. Baruaaaa 2 2  2 · Like · ·",1531479486,
Veronica Kuan,Driver requested from me to I pay cash Rm5 to the driver and I paid Rm5 but grab wallet deducted Rm5 from Grab wallet. This is double charged so when grab can return Rm5 to my grab wallet? I have wait for so long after reported. This is 3rd times sent my request Driver requested from me to I pay cash Rm5 to the driver and I paid Rm5 but grab wallet deducted Rm5 from Grab wallet. This is double charged so when grab can return Rm5 to my grab wallet? I have wait for so long after reported. This is 3rd times sent my request Driver requested from me to I pay cash Rm5 to the driver and I paid Rm5 but grab wallet deducted Rm5 from Grab wallet. This is double charged so when grab can return Rm5 to my grab wallet? I have wait for so long after reported. This is 3rd times sent my request · Like · ·,1533346911,
Firdaus Fitri,ni riff Ariff Muhaimin Ahmad ni riff Ariff Muhaimin Ahmad ni riff · Like · ·,1538210023,
Ariff Muhaimin Ahmad,"Xleh gu, x tubik wk online tuh Xleh gu, x tubik wk online tuh Xleh gu, x tubik wk online tuh · Like · ·",1538212768,
,,,
Eric Heng,Pls focus on E HAILING Pls focus on E HAILING Pls focus on E HAILING · Like · ·,1533910643,
Miki Teng,"Grab company never will take care drivers. Drivers is just like slave for them. If so,  why u guys still work for them. Grab drivers can always change to taxi driver. More safe. Grab company never will take care drivers. Drivers is just like slave for them. If so,  why u guys still work for them. Grab drivers can always change to taxi driver. More safe. Grab company never will take care drivers. Drivers is just like slave for them. If so,  why u guys still work for them. Grab drivers can always change to taxi driver. More safe. 3 3  3 · Like · ·",1531212284,
Raja Ferdause R. Hussin,"Dear Grab, please review my report..i been reporting many times but still no heard from your part..Booking ID IOS-0540345-5-020 Dear Grab, please review my report..i been reporting many times but still no heard from your part..Booking ID IOS-0540345-5-020 Dear Grab, please review my report..i been reporting many times but still no heard from your part.. Booking ID IOS-0540345-5-020 · Like · ·",1532057699,
Christy Lee,"I want to pay by cash, why don't let us have the option? I want to pay by cash, why don't let us have the option? I want to pay by cash, why don't let us have the option? · Like · ·",1531833819,
Jerry Tan,They just pretend nothing that previous cases haven’t settle it. Now what they concern is just how to keep earn those money from drivers. Drivers always in the high risk but for them just nothing other then is their earning tools They just pretend nothing that previous cases haven’t settle it. Now what they concern is just how to keep earn those money from drivers. Drivers always in the high risk but for them just nothing other then is their earning tools They just pretend nothing that previous cases haven’t settle it. Now what they concern is just how to keep earn those money from drivers. Drivers always in the high risk but for them just nothing other then is their earning tools 3 3  3 · Like · ·,1530862570,
Yan Loi,"Pls make sure driver safe, we working8-14hour for you . Pls make sure driver safe, we working8-14hour for you . Pls make sure driver safe, we working8-14hour for you . 3 3  3 · Like · ·",1530849054,
Shaukat Eda,grab pay is sucks... dia tak bagi pilihan untuk bayar cash atau pakai wallet... terus potong kat wallet grab pay is sucks... dia tak bagi pilihan untuk bayar cash atau pakai wallet... terus potong kat wallet grab pay is sucks... dia tak bagi pilihan untuk bayar cash atau pakai wallet... terus potong kat wallet · Like · ·,1531802093,
Jimi Kaka,"R. I. P grab when government implement new rules for ehailing next year. Also Grab will be investigated for possible monopoly. Quote from minister  "" If they think it’s not profitable, then they can leave the industry,hahahahah bye grab R. I. P grab when government implement new rules for ehailing next year. Also Grab will be investigated for possible monopoly. Quote from minister  "" If they think it’s not profitable, then they can leave the industry,hahahahah bye grab R. I. P grab when government implement new rules for ehailing next year. Also Grab will be investigated for possible monopoly. Quote from minister  "" If they think it’s not profitable, then they can leave the industry,hahahahah bye grab 1 1  1 · Like · ·",1531446903,
Hemant Wanjari,Stop all this adds. Give some good customer service my Credit Card had got debited even though Driver never turned up and made booking complete. Had send at least 20emails but no confirmation to call customet cate put on hold for 15mins name Mr.Adam  could not respond.Guys dont go Auto debit incase Driver make Trip complete without u or dont turn up grab deducts amount and dont payback. Stop all this adds. Give some good customer service my Credit Card had got debited even though Driver never turned up and made booking complete. Had send at least 20emails but no confirmation to call customet cate put on hold for 15mins name Mr.Adam  could not respond.Guys dont go Auto debit incase Driver make Trip complete without u or dont turn up grab deducts amount and dont payback. Stop all this adds. Give some good customer service my Credit Card had got debited even though Driver never turned up and made booking complete. Had send at least 20emails but no confirmation to call customet cate put on hold for 15mins name Mr.Adam  could not respond. Guys dont go Auto debit incase Driver make Trip complete without u or dont turn up grab deducts amount and dont payback. · Like · ·,1531802818,
Yusei Fudo,"Hi, no need follow YB Anthony Luke lure... He just a bullshit king Hi, no need follow YB Anthony Luke lure... He just a bullshit king Hi, no need follow YB Anthony Luke lure... He just a bullshit king 2 2  2 · Like · ·",1531367626,
Miki Teng,What kind of language? Malay and English mix! 'not leceh'? Never go to school? What kind of language? Malay and English mix! 'not leceh'? Never go to school? What kind of language? Malay and English mix! 'not leceh'? Never go to school? 2 2  2 · Like · ·,1530798625,
Kun Leong Yong,"Dear Grab, This is serious complaint regards the PIN Location ! Pls check your pin location function ! It made both party (driver and rider)  unhappy due to miss gps location Dear Grab, This is serious complaint regards the PIN Location ! Pls check your pin location function ! It made both party (driver and rider)  unhappy due to miss gps location Dear Grab, This is serious complaint regards the PIN Location ! Pls check your pin location function ! It made both party (driver and rider)  unhappy due to miss gps location · Like · ·",1531728691,
Steven Hansen,Please no rojak language Please no rojak language Please no rojak language 2 2  2 · Like · ·,1530799769,
Sarannya Saranzz,"Dear GRAB services Malaysia,PARTERSHIP PROPOSALWe from The Mines Shopping Mall would like to collaborate with your esteemed organization.…See more Dear GRAB services Malaysia,PARTERSHIP PROPOSALWe from The Mines Shopping Mall would like to collaborate with your esteemed organization.…See more Dear GRAB services Malaysia,PARTERSHIP PROPOSALWe from The Mines Shopping Mall would like to collaborate with your esteemed organization. Dear GRAB services Malaysia, PARTERSHIP PROPOSAL We from The Mines Shopping Mall would like to collaborate with your esteemed organization. … · Like · ·",1531737029,
Qiu Si,I’m a tourist from Malaysia. Today I took grab from Solaris Hotel to Yans house hotel. The application showed the route suppose to be 12k rupiah. But the drive ask for another 12k rupiah for our belonging luggage. Seriously?! The first time I took grab…See more I’m a tourist from Malaysia. Today I took grab from Solaris Hotel to Yans house hotel. The application showed the route suppose to be 12k rupiah. But the drive ask for another 12k rupiah for our belonging luggage. Seriously?! The first time I took grab…See more I’m a tourist from Malaysia. Today I took grab from Solaris Hotel to Yans house hotel. The application showed the route suppose to be 12k rupiah. But the drive ask for another 12k rupiah for our belonging luggage. Seriously?! The first time I took grab I’m a tourist from Malaysia. Today I took grab from Solaris Hotel to Yans house hotel. The application showed the route suppose to be 12k rupiah. But the drive ask for another 12k rupiah for our belonging luggage. Seriously?! The first time I took grab … · Like · · ·,1531712953,
Kiruba Devi,Grab points shows redeemed but never got the discount!! Grab points shows redeemed but never got the discount!! Grab points shows redeemed but never got the discount!! · Like · ·,1531765091,
Azuan Bin Osman,Harap pihak grab dapat buat lagi Dan terus buat program MULTI-CITY SUPPORT untuk musim perayaan Harap pihak grab dapat buat lagi Dan terus buat program MULTI-CITY SUPPORT untuk musim perayaan Harap pihak grab dapat buat lagi Dan terus buat program MULTI-CITY SUPPORT untuk musim perayaan · Like · ·,1531699643,
Andy Teo,"Grab,u r very lousy while I need back home.u staff can direct reject me Grab,u r very lousy while I need back home.u staff can direct reject me Grab,u r very lousy while I need back home.u staff can direct reject me · Like · ·",1531586820,
Andy Teo,"I just now want back with grab wallet ,no ppl accept me ...Grab u r show-off I just now want back with grab wallet ,no ppl accept me ...Grab u r show-off I just now want back with grab wallet ,no ppl accept me ...Grab u r show-off · Like · ·",1531586307,
John Leong,"driver ask to cancel the trip and have been 5 times, but what wrong to me that u ban me from booking? wtf?! i ask driver 1st and they reject so on i cancel then what wrong u do fking shit on me? driver ask to cancel the trip and have been 5 times, but what wrong to me that u ban me from booking? wtf?! i ask driver 1st and they reject so on i cancel then what wrong u do fking shit on me? driver ask to cancel the trip and have been 5 times, but what wrong to me that u ban me from booking? wtf?! i ask driver 1st and they reject so on i cancel then what wrong u do fking shit on me? · Like · ·",1531678793,
Phaik Seem Tho,"Is the so called save 60% in fare when using Grabpay just a promotion only?  I topped up Grabpay yesterday and today I don’t get the 60% discount, and have to pay full fare.  Why? Is the so called save 60% in fare when using Grabpay just a promotion only?  I topped up Grabpay yesterday and today I don’t get the 60% discount, and have to pay full fare.  Why? Is the so called save 60% in fare when using Grabpay just a promotion only?  I topped up Grabpay yesterday and today I don’t get the 60% discount, and have to pay full fare.  Why? · Like · ·",1531653179,
Suzy Yusof,Very bad customer service from grab. They said they will refund my credits back into my account. Nearly 2 weeks but still nothing. I’ve been contacting the support but they just ignoring my emails!!! Very bad customer service from grab. They said they will refund my credits back into my account. Nearly 2 weeks but still nothing. I’ve been contacting the support but they just ignoring my emails!!! Very bad customer service from grab. They said they will refund my credits back into my account. Nearly 2 weeks but still nothing. I’ve been contacting the support but they just ignoring my emails!!! · Like · · ·,1531609857,
James Jūdgês,"https://www.thestar.com.my/.../level-playing-field.../ https://www.thestar.com.my/.../level-playing-field.../ Now, taxi firms can’t take their drivers for a ride anymore - Nation | The Star Online  · Like · ·",1531504295,https://external.fkul14-1.fna.fbcdn.net/safe_image.php?d=AQB90cHBcVFeuar-&w=294&h=294&url=https%3A%2F%2Fwww.thestar.com.my%2F%7E%2Fmedia%2Fonline%2F2018%2F06%2F28%2F10%2F55%2Fanthony-loke-2.ashx%2F%3Fw%3D620%26h%3D413%26crop%3D1%26hash%3D0DFFF06772B44A1419B3338F43A01B78EE79A163&cfs=1&sx=97&sy=0&sw=413&sh=413&_nc_hash=AQANgXus9AaskqM3
Hong Thanh Phan,"Please train your driver to use it first!!!! My drivers often don’t know how to charge toll fee via Grab, keep asking me for cash. Furthermore, please train them to pick up at designed place, they often stop at convenient place, refuse to try to reach designed pick up point and I have to walk to driver’s place Please train your driver to use it first!!!! My drivers often don’t know how to charge toll fee via Grab, keep asking me for cash. Furthermore, please train them to pick up at designed place, they often stop at convenient place, refuse to try to reach designed pick up point and I have to walk to driver’s place Please train your driver to use it first!!!! My drivers often don’t know how to charge toll fee via Grab, keep asking me for cash. Furthermore, please train them to pick up at designed place, they often stop at convenient place, refuse to try to reach designed pick up point and I have to walk to driver’s place · Like · · ·",1531548859,
Reza Arman,15% price drop ??For which selected cities ? 15% price drop ??For which selected cities ? 15% price drop ?? For which selected cities ? · Like · ·,1531433307,
Yến Phan,Grab no good have 1boy take money me no give me back Grab no good have 1boy take money me no give me back Grab no good have 1boy take money me no give me back · Like · ·,1531482068,
RT Wanto,Riders good luck in using taxis 😂 Riders good luck in using taxis 😂 Riders good luck in using taxis 😂 😂 😂 · Like · ·,1531365097,
Eddy Cheah,"Hi Grab, the MOT announced that grab will be similar to taxi like those psv license, car inspection, insurance and etc. Will the price is same as taxi as well? For example those rm5 to rm8 trip, who is going to pick up the job? Hi Grab, the MOT announced that grab will be similar to taxi like those psv license, car inspection, insurance and etc. Will the price is same as taxi as well? For example those rm5 to rm8 trip, who is going to pick up the job? Hi Grab, the MOT announced that grab will be similar to taxi like those psv license, car inspection, insurance and etc. Will the price is same as taxi as well? For example those rm5 to rm8 trip, who is going to pick up the job? · Like · ·",1531405238,
Christmas Tan,ur driver VAR 1647 driving dangerously and cut que while every car is waiting! Now he is driving at the Bukit Ceylon road!!! ur driver VAR 1647 driving dangerously and cut que while every car is waiting! Now he is driving at the Bukit Ceylon road!!! ur driver VAR 1647 driving dangerously and cut que while every car is waiting! Now he is driving at the Bukit Ceylon road!!! · Like · ·,1531478654,
James Jūdgês,"https://www.thestar.com.my/.../e-hailing-and-taxis-to-be.../ https://www.thestar.com.my/.../e-hailing-and-taxis-to-be.../ E-hailing and taxis subject to same rules from July 12, with one-year grace period - Nation | The Star Online  · Like · ·",1531315977,https://external.fkul14-1.fna.fbcdn.net/safe_image.php?d=AQB90cHBcVFeuar-&w=294&h=294&url=https%3A%2F%2Fwww.thestar.com.my%2F%7E%2Fmedia%2Fonline%2F2018%2F06%2F28%2F10%2F55%2Fanthony-loke-2.ashx%2F%3Fw%3D620%26h%3D413%26crop%3D1%26hash%3D0DFFF06772B44A1419B3338F43A01B78EE79A163&cfs=1&sx=97&sy=0&sw=413&sh=413&_nc_hash=AQANgXus9AaskqM3
Yen Khim Lim,"Hello grab! I had problem in setting grab pay wallet since 8June. I had sent in almost 10 emails to your customer service help desk, but my problem still cannot resolve. And your officer keep on ask me to remove the apps and reinstall back the apps. It take almost one month, but my problem still unsolved. Can you assist me? Hello grab! I had problem in setting grab pay wallet since 8June. I had sent in almost 10 emails to your customer service help desk, but my problem still cannot resolve. And your officer keep on ask me to remove the apps and reinstall back the apps. It take almost one month, but my problem still unsolved. Can you assist me? Hello grab! I had problem in setting grab pay wallet since 8June. I had sent in almost 10 emails to your customer service help desk, but my problem still cannot resolve. And your officer keep on ask me to remove the apps and reinstall back the apps. It take almost one month, but my problem still unsolved. Can you assist me? · Like · ·",1531418778,
Kin Rahza,"Dear Grab, I heard that you reduced a 15% price fares for rider starting 12th July but how about 25% commission for the drivers?.. Why not reduced it 15% too...? Dear Grab, I heard that you reduced a 15% price fares for rider starting 12th July but how about 25% commission for the drivers?.. Why not reduced it 15% too...? Dear Grab, I heard that you reduced a 15% price fares for rider starting 12th July but how about 25% commission for the drivers?.. Why not reduced it 15% too...? · Like · · ·",1531398860,
Grab,"Author  Hi Kin,  thank you for reaching out to Grab. This is for selected cities around Malaysia while our prices are subjected to flexible real time pricing subjected to the supply and demand. As for the commission deduction for driver will still remain as stipulated. We hope this clarifies. Hi Kin,  thank you for reaching out to Grab. This is for selected cities around Malaysia while our prices are subjected to flexible real time pricing subjected to the supply and demand. As for the commission deduction for driver will still remain as stipulated. We hope this clarifies. Hi Kin,  thank you for reaching out to Grab. This is for selected cities around Malaysia while our prices are subjected to flexible real time pricing subjected to the supply and demand. As for the commission deduction for driver will still remain as stipulated. We hope this clarifies. · Like · ·",1531399812,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Reza Arman,Grab which selected cities with 15% fare drop ? Grab which selected cities with 15% fare drop ? which selected cities with 15% fare drop ? · Like · ·,1531433248,
,,,
Leo Leong,"Please fix the account register message code number, is not working Please fix the account register message code number, is not working Please fix the account register message code number, is not working · Like · ·",1531275654,
Grab,"Author  Hi Leo, we are so sorry about that. Please PM us your mobile number and email address so we can check on this. Hi Leo, we are so sorry about that. Please PM us your mobile number and email address so we can check on this. Hi Leo, we are so sorry about that. Please PM us your mobile number and email address so we can check on this. · Like · ·",1531275852,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Ong Eng Sian,I can't use neither grab pay nor grab wallet with my card. What to do? I can't use neither grab pay nor grab wallet with my card. What to do? I can't use neither grab pay nor grab wallet with my card. What to do? · Like · ·,1531317158,
Grab,Author  Hi Ong Eng Sian. Thank you for reaching out to Grab. Kindly PM us with your contact number in order for us to assist you accordingly. Thank you. Hi Ong Eng Sian. Thank you for reaching out to Grab. Kindly PM us with your contact number in order for us to assist you accordingly. Thank you. Hi Ong Eng Sian. Thank you for reaching out to Grab. Kindly PM us with your contact number in order for us to assist you accordingly. Thank you. · Like · ·,1531333161,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Kok Wai Viviwill,what happen can not cash out for grab pay credit? what happen can not cash out for grab pay credit? what happen can not cash out for grab pay credit? · Like · · ·,1531231522,
Grab,"Author  Hi Kok, thank you for reaching out to Grab. Please PM us your mobile number and email ID so that we may assist on this accordingly. Hi Kok, thank you for reaching out to Grab. Please PM us your mobile number and email ID so that we may assist on this accordingly. Hi Kok, thank you for reaching out to Grab. Please PM us your mobile number and email ID so that we may assist on this accordingly. · Like · ·",1531233899,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Vicknesh Sanmugam,"GrabIf a driver fail his background check and took effort to go all the way to grab office to know the reason, will you treat him like shit?You literally did that. GrabIf a driver fail his background check and took effort to go all the way to grab office to know the reason, will you treat him like shit?You literally did that. Grab If a driver fail his background check and took effort to go all the way to grab office to know the reason, will you treat him like shit? You literally did that. · Like · ·",1531283192,
Grab,"Author  Hi, we have responded to your PM. Thank you. Hi, we have responded to your PM. Thank you. Hi, we have responded to your PM. Thank you. · Like · ·",1531283571,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Areen Sajew,How to topap via in store? How to topap via in store? How to topap via in store? · Like · ·,1531282476,
Grab,"Author  Hi there, could you clarify if you are inquiring about GrabPay Credits top up or Driver's Credit wallet top up? Hi there, could you clarify if you are inquiring about GrabPay Credits top up or Driver's Credit wallet top up? Hi there, could you clarify if you are inquiring about GrabPay Credits top up or Driver's Credit wallet top up? · Like · ·",1531283108,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Areen Sajew,Grabpay credit. Grabpay credit. Grabpay credit. · Like · ·,1531284091,
Grab,Author  You may walk in to any of your nearest 7-11 stores an purchase the top up pin voucher for GrabPay credits. Please clarify with the cashier that the voucher you are purchasing is for GrabPay Credits and not Grab Driver Wallet top up. Thank you. You may walk in to any of your nearest 7-11 stores an purchase the top up pin voucher for GrabPay credits. Please clarify with the cashier that the voucher you are purchasing is for GrabPay Credits and not Grab Driver Wallet top up. Thank you. You may walk in to any of your nearest 7-11 stores an purchase the top up pin voucher for GrabPay credits. Please clarify with the cashier that the voucher you are purchasing is for GrabPay Credits and not Grab Driver Wallet top up. Thank you. · Like · ·,1531284798,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
,,,
Putrina Mohamed Rafie,You know what would be nicer than this? For grabcar to finally accept my card so I can make payment. You know what would be nicer than this? For grabcar to finally accept my card so I can make payment. You know what would be nicer than this? For grabcar to finally accept my card so I can make payment. · Like · ·,1530798546,
Grab,"Author  Hi Putrina, thank you for reaching out to Grab. Please PM us your mobile number and email ID so that we may assist on this accordingly. Hi Putrina, thank you for reaching out to Grab. Please PM us your mobile number and email ID so that we may assist on this accordingly. Hi Putrina, thank you for reaching out to Grab. Please PM us your mobile number and email ID so that we may assist on this accordingly. · Like · ·",1530799777,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Ong Eng Sian,"""Finally"" mean? ""Finally"" mean? ""Finally"" mean? · Like · ·",1531317199,
,,,
Ramraj Sivagnanam,https://www.facebook.com/1501341690/posts/10211905793389164/ https://www.facebook.com/1501341690/posts/10211905793389164/ · Like · ·,1531567508,
